months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,customer_lifetime_value,income,monthly_premium_auto,total_claim_amount
14,35,1,1,2329.459058,20934,61.0,292.8
29,38,0,1,4589.940596,32510,119.0,571.2
6,62,0,1,4428.031583,58577,110.0,303.872752
30,35,0,3,10881.77039,73268,137.0,41.139806
8,44,0,3,5412.696604,0,80.0,576.0
17,41,1,9,8382.630118,19683,117.0,561.6
31,69,4,6,4834.710493,38713,66.0,316.8
4,10,2,2,6279.177891973308,62370,94.0,32.00761
3,76,0,1,2430.870824,28476,62.0,297.6
13,17,0,2,14651.6153,74915,122.0,393.151377
10,26,0,1,5073.282126,57709,125.0,600.0
27,14,0,3,5520.476175,94676,69.0,331.2
11,62,0,8,6008.184526,43543,76.0,339.255348
6,42,3,2,6279.177891973308,68297,87.59156709558825,390.03496301912224
21,57,0,1,2429.374554,74241,61.0,138.588291
25,35,0,1,3452.029549,61385,86.0,199.299449
0,23,0,8,4109.310394,0,62.0,446.4
14,64,0,4,8714.922135,0,118.0,566.4
10,1,0,5,8110.305608,52548,101.0,587.504777
22,17,0,1,3669.83263,0,95.0,429.657692
33,13,0,1,3893.305281,26605,100.0,933.330936
25,32,0,1,2496.476385,0,67.0,181.335364
23,32,0,7,4629.970602,0,70.0,754.945216
5,65,1,2,6279.177891973308,82667,64.0,307.2
11,65,0,2,15663.65604,31789,130.0,316.418786
10,85,0,3,4940.124252,0,71.0,551.569883
22,19,0,1,2754.461855,25151,69.0,318.040989
25,6,2,1,2953.797658,0,87.0,414.190987
33,53,1,7,6198.793072,24053,87.0,624.532492
5,3,0,2,12176.00621,0,117.0,390.03496301912224
30,68,1,1,4035.009284,55407,101.0,275.341953
15,7,0,1,2954.387586,62461,73.0,129.267408
33,79,0,6,5204.64616,29406,68.0,326.4
3,83,0,2,8100.243093,89420,67.0,212.455137
7,69,0,1,4443.631711,0,121.0,644.269611
9,15,0,3,7503.367741,52464,95.0,515.930856
35,12,2,1,2548.509175,43731,64.0,162.461078
28,13,0,1,2473.368225,13449,68.0,326.4
3,22,0,2,6279.177891973308,0,115.0,552.0
14,32,0,2,6279.177891973308,0,87.59156709558825,897.6
26,48,4,3,4538.117454,49821,61.0,333.308611
32,27,0,2,7663.514373,34837,63.0,72.828431
19,3,0,1,4177.288153,44222,104.0,413.196371
8,51,0,2,11776.00378,58881,97.0,354.885018
2,44,0,1,3996.772165,46210,100.0,46.315771
17,57,1,4,5490.775023,49480,70.0,72.686545
16,3,0,2,12989.81806,0,65.0,312.0
9,59,1,1,4599.759229,79284,117.0,156.452827
12,74,0,1,2351.878675,12928,64.0,307.2
32,63,0,1,2903.242245,20510,74.0,355.2
16,89,0,1,3807.528493,0,115.0,828.0
10,45,0,6,8310.704732,67541,104.0,203.886869
4,26,0,2,8962.795984,97924,74.0,355.2
21,66,0,2,12157.5413,40432,77.0,369.6
28,57,0,3,6279.177891973308,16869,87.59156709558825,390.03496301912224
3,64,0,8,8788.532018,91171,110.0,771.39748
12,55,0,3,5093.479191,0,71.0,150.878447
22,0,2,7,5377.90796,34528,69.0,183.602763
24,84,0,3,5635.746396,20303,71.0,340.8
2,2,0,1,3514.212939,73643,89.0,147.486454
28,22,0,5,4386.277558,10621,67.0,321.6
22,85,0,9,7294.5816,76407,91.0,436.8
20,4,0,1,2415.063816,0,71.0,511.2
3,73,0,1,4693.751128,26607,122.0,585.6
17,20,0,6,7481.825592,61783,94.0,658.125874
7,17,0,3,5953.352957,20283,77.0,369.6
5,46,0,1,3890.964154,43578,98.0,105.662175
23,44,0,3,5352.218989,93606,67.0,321.6
14,53,0,2,8105.81483,17920,72.0,424.375364
29,12,0,1,3509.968806,51800,92.0,299.452532
3,3,0,7,8434.119038,27694,108.0,741.850171
34,11,2,3,4254.620669,11904,61.0,292.8
10,67,1,1,2839.945741,53444,72.0,315.703929
11,54,0,2,6279.177891973308,22828,106.0,508.8
33,79,0,2,6279.177891973308,50719,131.0,870.626907
13,59,0,1,2580.849899,46900,66.0,316.8
31,10,0,3,6279.177891973308,0,87.59156709558825,390.03496301912224
25,89,0,2,14435.67365,60880,119.0,109.906628
3,56,0,2,12731.95161,40870,105.0,504.0
20,72,0,1,2398.354197,14321,65.0,423.823547
35,51,0,9,6182.618843,20072,82.0,473.266879
4,35,0,2,9431.376818,77365,79.0,2.823303
8,22,0,1,4651.28429,98475,115.0,552.0
2,75,0,2,12168.74492,14973,115.0,828.0
26,77,2,2,6279.177891973308,83385,131.0,704.337157
19,91,0,1,3237.305187,0,90.0,659.435886
9,83,1,2,9416.474669,0,86.0,412.8
8,19,0,1,2506.360995,0,73.0,525.6
3,77,0,8,5272.005079,98110,65.0,176.287711
15,66,0,8,5246.278375,28909,66.0,456.702735
29,5,0,2,10611.56172,0,96.0,949.953253
6,2,0,1,2249.874803,0,62.0,297.6
14,9,0,1,2816.756002,42937,71.0,251.779842
15,18,0,1,4751.280948,30887,119.0,444.167713
10,20,0,2,6279.177891973308,35442,87.59156709558825,390.03496301912224
25,27,0,6,8421.516848,95139,103.0,34.023132
24,11,0,1,4660.399573,89834,116.0,43.15595
18,21,0,2,6843.848971,0,66.0,478.509797
20,94,0,3,9223.987144,18814,122.0,585.6
5,12,0,9,4938.72766,82733,62.0,72.101019
4,22,1,2,15114.40241,28513,100.0,480.0
28,23,1,9,5037.953998,0,68.0,326.4
10,26,0,3,5097.318657,67233,63.0,246.693624
11,0,0,1,8906.991433,58718,87.59156709558825,390.03496301912224
4,51,0,2,6279.177891973308,21724,87.59156709558825,390.03496301912224
29,41,4,3,9095.15235,65103,115.0,552.0
10,14,0,5,4898.957331,55071,61.0,231.516063
0,31,0,1,2916.380797,85817,72.0,154.987759
7,94,0,7,5729.855012,92254,70.0,245.593225
16,1,0,2,12280.76661,88340,102.0,489.6
26,81,0,1,2472.469209,63860,62.0,208.598246
25,9,1,1,4698.345864,26411,126.0,604.8
6,42,0,2,7950.178237,26189,69.0,331.2
12,6,4,1,3299.339339,66114,92.0,178.842061
4,35,0,1,7506.779365,49561,87.59156709558825,926.4
19,69,0,2,7123.694599,16139,62.0,297.6
29,3,0,3,8008.095994,63775,100.0,462.753151
3,0,0,6,5318.89664,25134,67.0,321.6
16,1,0,7,5483.89085,87777,68.0,257.708912
1,51,0,3,7244.497284,0,103.0,494.4
26,80,0,7,15558.44195,62922,87.59156709558825,390.03496301912224
16,70,0,8,8945.689398,83761,112.0,270.227547
25,21,3,2,8441.667084,50801,72.0,43.419028
26,62,1,1,2798.834343,48675,71.0,340.8
23,41,0,2,7522.900704,55916,63.0,302.4
11,65,0,2,6279.177891973308,0,87.59156709558825,864.0
20,23,0,1,2594.7935,30064,65.0,296.852419
29,25,0,4,8991.124186,0,127.0,390.03496301912224
4,99,0,1,2332.095228,0,67.0,482.4
18,18,0,2,9244.351881,12081,82.0,548.064933
11,23,0,5,6290.699249,0,95.0,684.0
8,53,0,8,9880.097141,62326,122.0,96.00936
13,43,0,2,11790.49617,25251,66.0,316.8
15,98,0,3,5477.206072,21289,71.0,340.8
7,55,0,1,4014.332715,54054,99.0,5.661684
25,60,0,1,3674.56826,84814,90.0,512.816507
9,73,4,3,4714.044733,46097,61.0,197.074966
19,95,0,1,2754.143877,58705,69.0,48.956424
13,57,0,2,6279.177891973308,37455,114.0,547.2
2,51,0,1,4563.859434,62010,112.0,537.6
3,36,0,3,7430.347681,61568,93.0,240.818954
11,15,0,1,2644.983484,90443,66.0,235.174197
8,23,0,2,6279.177891973308,24743,84.0,390.03496301912224
16,93,0,1,2397.036098,22283,65.0,572.072106
21,61,0,6,5207.680496,74627,65.0,176.735323
8,18,0,3,5907.078117,47306,74.0,97.723235
23,20,0,2,6279.177891973308,0,112.0,537.6
14,92,0,4,5044.857229,59292,64.0,218.491318
13,19,0,1,3090.13236,23970,77.0,43.959921
8,5,1,2,8514.394994,48428,72.0,223.728018
24,60,0,2,6279.177891973308,44342,74.0,355.2
30,13,2,1,3515.456573,0,103.0,741.6
6,92,0,2,6279.177891973308,0,74.0,355.2
10,38,0,2,6279.177891973308,67117,85.0,329.423177
28,49,0,1,4726.869327,13037,124.0,839.348464
12,40,0,9,5284.509533,71960,67.0,151.495249
14,45,1,1,2990.330995,73137,74.0,227.797105
10,77,0,1,3548.071725,0,96.0,446.122702
10,57,0,3,6371.320461,23797,81.0,388.8
16,66,0,3,5372.351967,70286,67.0,130.143497
17,31,0,1,5165.202368,12904,132.0,633.6
7,12,0,3,8264.747863,42045,103.0,40.839965
3,51,0,4,5193.770572,24948,65.0,280.352767
20,60,0,3,8099.571213,25452,107.0,954.688499
3,16,0,3,8845.073706,95850,109.0,328.502498
31,4,0,9,8295.977271,73556,104.0,497.684017
25,96,1,2,9344.431622,0,64.0,307.2
17,76,0,7,5081.741976,0,69.0,93.697638
19,60,0,5,5363.531017,43879,69.0,242.133552
12,1,0,1,2429.600516,23941,61.0,292.8
16,4,0,2,7183.071115,14390,65.0,402.778867
21,52,0,9,5376.88732,30039,70.0,498.612632
32,19,0,2,7019.177186,26806,63.0,302.4
4,65,0,4,7079.170237,24450,90.0,250.959093
26,17,0,1,2415.83485,0,64.0,360.217299
12,9,4,2,8193.160528,89219,73.0,350.4
2,38,3,2,6952.651187,0,73.0,525.6
4,33,0,8,7465.980556,0,109.0,784.8
24,90,0,2,13220.80421,29504,117.0,809.039071
35,29,0,1,4014.9185,0,113.0,390.03496301912224
6,71,0,7,8744.727173,61706,110.0,223.905524
15,10,0,1,5948.98896,88122,148.0,840.231575
4,38,0,3,5520.149969,26129,70.0,419.187114
9,3,0,5,5040.775434,22350,66.0,316.8
0,12,0,7,5654.593045,0,83.0,597.6
4,48,0,8,8896.500265,26201,112.0,168.901895
33,20,0,2,8715.945469,0,84.0,604.8
28,14,0,7,7868.808884,0,107.0,513.6
0,4,0,5,6878.008403,39020,87.0,485.01384
24,50,0,4,6411.675304,47606,81.0,388.8
0,7,0,2,10144.3094,27231,88.0,422.4
23,99,0,1,8575.961719,39946,87.59156709558825,390.03496301912224
13,0,0,1,4510.542608,84300,111.0,202.22495
14,38,1,1,3746.751625,41479,94.0,19.575683
31,30,1,3,5479.555081,56005,68.0,326.4
19,97,0,9,7164.011997,0,108.0,390.03496301912224
1,62,0,2,13265.51039,99617,109.0,74.934678
15,66,0,8,5246.278375,28909,66.0,456.702735
22,3,0,3,4556.068318,25617,63.0,302.4
32,68,0,1,2751.250209,86788,70.0,336.0
15,12,0,1,2914.09461,28523,77.0,369.6
27,34,0,3,5824.767025,38492,72.0,207.901654
2,19,0,8,5755.18214,97657,71.0,107.325235
11,74,1,1,2424.690776,49008,61.0,292.8
2,66,0,9,5138.244998,72264,64.0,272.649844
15,60,1,4,6047.02516,20396,76.0,364.8
14,98,0,1,6106.468745,60234,152.0,136.217066
24,78,0,1,3329.887725,75556,84.0,498.927007
21,42,0,2,6279.177891973308,98710,123.0,587.391029
7,61,0,6,5095.365993,69461,64.0,101.417253
35,98,2,9,4471.747876,0,68.0,489.6
24,53,0,2,8773.507548,0,87.0,626.4
2,31,0,7,10351.37265,73895,129.0,825.416826
3,43,1,2,10408.96865,20228,101.0,523.815839
12,44,0,2,8201.330033,81785,67.0,321.6
7,63,1,1,2248.449633,24910,63.0,347.857619
13,7,0,6,5205.024842,32946,66.0,316.8
30,91,0,7,15306.13396,83868,87.59156709558825,134.836237
3,65,0,3,8002.308333,0,107.0,513.6
1,43,0,1,4553.185557,0,124.0,714.494746
13,28,0,9,5354.365535,17099,69.0,331.2
7,82,0,1,7449.855125,0,87.59156709558825,390.03496301912224
14,26,0,1,3112.049841,33046,79.0,181.538354
28,22,0,5,4386.277558,10621,67.0,321.6
23,72,0,9,4865.848218,21498,63.0,302.4
7,59,0,2,6993.380588,0,66.0,439.701118
24,82,1,3,5860.48309,36889,74.0,192.186026
19,45,0,6,9115.57169,69588,114.0,173.080024
26,23,0,4,5300.686394,26585,69.0,308.651195
34,53,0,1,3630.269217,0,101.0,727.2
23,25,1,8,8819.018934,99845,110.0,528.0
35,93,0,1,5389.499465,66429,136.0,57.712985
1,83,4,1,3123.080994,0,101.0,960.115399
5,84,0,1,2435.321545,43721,61.0,292.8
35,3,0,6,8754.233404,51209,109.0,39.49793
18,83,0,1,2628.563096,84498,65.0,255.210049
30,5,1,2,6669.184698,0,65.0,312.0
0,85,0,3,6765.800532,59034,85.0,378.75258
26,38,0,3,10013.77995,0,135.0,773.690268
1,28,0,2,11288.17204,96399,70.0,307.89535
31,83,0,1,4686.469674,58089,118.0,566.4
29,58,0,3,7131.731291,0,103.0,741.6
21,16,0,4,9051.712161,60964,113.0,327.723713
2,13,0,6,5306.162741,42871,67.0,321.6
23,64,0,3,5133.635886,38795,65.0,98.354737
25,69,0,2,11124.60499,0,112.0,806.4
6,6,1,8,7285.103913,57134,91.0,436.8
12,38,0,2,14627.92807,40711,121.0,580.8
3,73,2,2,6279.177891973308,26334,63.0,453.6
0,68,4,1,4298.378567,31414,116.0,556.8
31,10,0,5,5018.894421,74423,62.0,50.800186
16,77,0,2,7200.664877,0,66.0,316.8
23,27,0,6,9591.028253,0,128.0,150.952506
26,26,0,1,3240.667531,30646,81.0,128.57791
28,33,0,3,8906.50609,0,118.0,566.4
22,9,0,1,2499.036551,28264,63.0,364.622773
5,27,0,6,8167.992322,0,117.0,842.4
10,22,0,8,5811.61185,0,79.0,304.550129
4,61,0,2,6279.177891973308,70187,117.0,632.16097
20,16,0,4,5260.623466,31006,67.0,321.6
12,57,0,4,8869.631143,0,119.0,571.2
33,69,0,1,2878.846941,0,85.0,612.0
19,14,1,1,2810.957053,20371,71.0,340.8
22,7,0,1,2701.039719,39141,68.0,402.456296
20,44,0,1,2449.580048,0,69.0,496.8
2,12,0,2,9445.925985,76837,78.0,23.788022
23,46,0,7,4414.577688,0,61.0,643.877067
6,22,0,1,6785.536334,0,87.59156709558825,390.03496301912224
7,54,0,1,3600.934326,25147,101.0,694.598288
5,32,0,4,7452.939191,0,106.0,763.2
29,58,0,2,12723.15311,34665,64.0,450.85948
16,4,0,1,4312.642503,25404,112.0,578.175234
15,36,0,2,12148.94098,37025,101.0,427.243803
27,32,1,1,3549.747466,0,100.0,480.0
33,78,1,1,6153.394838,23939,160.0,768.0
2,59,1,4,6272.416823,76673,80.0,56.082107
14,35,0,1,2851.161121,55274,71.0,484.728153
15,67,0,8,6781.125672,30324,86.0,143.943749
13,3,1,7,4985.239225,31702,63.0,302.4
15,8,0,5,6725.043747,0,95.0,684.0
0,71,1,2,6279.177891973308,70908,132.0,521.444011
5,85,0,4,5838.89915,81082,73.0,281.295903
7,19,1,2,12206.89208,17705,108.0,668.73901
18,47,0,2,14196.96535,77738,118.0,463.457352
18,41,0,1,2670.797821,0,72.0,366.277224
18,15,0,2,8033.910862,70311,66.0,341.395103
17,80,0,1,9685.542977,66022,87.59156709558825,538.229502
31,23,2,2,6279.177891973308,74140,101.0,484.8
12,75,0,2,10453.2558,73604,88.0,398.19284
21,49,1,6,5406.694854,21855,74.0,355.2
25,26,0,1,2671.166649,23305,68.0,127.157137
23,46,0,1,3531.348165,0,98.0,958.502743
11,71,0,6,4835.569505,0,71.0,511.2
17,15,0,2,13422.06378,65024,67.0,189.869329
7,61,0,1,2424.224662,22590,67.0,85.68352
3,57,0,1,2983.110414,0,91.0,436.8
17,62,0,2,14723.40712,38401,92.0,441.6
15,63,0,3,8438.463783,25539,112.0,585.069825
25,89,0,2,14435.67365,60880,119.0,109.906628
4,5,0,1,2690.069754,87313,67.0,321.6
33,86,0,2,7948.544751,23916,68.0,481.113765
35,50,0,2,11378.88711,34854,95.0,456.0
20,47,0,6,5219.754045,48203,66.0,413.238845
23,52,0,3,9486.037005,25322,126.0,886.033554
11,53,1,9,4762.557323,16656,63.0,302.4
26,3,0,1,4975.171042,44723,124.0,341.088276
34,28,2,1,4422.615495,35979,116.0,556.8
21,76,0,3,4849.697945,36413,61.0,153.013115
31,78,0,2,6279.177891973308,0,87.59156709558825,390.03496301912224
19,86,1,8,8518.549119,0,112.0,537.6
8,99,0,9,5194.654884,51883,66.0,623.751121
33,94,1,2,6279.177891973308,0,151.0,390.03496301912224
13,24,0,1,2538.62632,18608,71.0,340.8
0,71,0,2,14070.63897,0,127.0,677.868206
20,0,0,1,2748.933734,55964,69.0,496.8
19,68,0,4,6006.211611,85510,74.0,355.2
6,34,0,1,3286.440915,30706,84.0,225.654806
8,68,0,1,2648.350463,29587,69.0,331.2
5,12,0,2,6279.177891973308,20309,87.59156709558825,390.03496301912224
22,0,0,2,7194.233091,0,71.0,599.375099
30,52,1,2,11435.23124,12470,103.0,618.688651
31,41,0,1,4064.107529,0,107.0,513.6
13,13,1,5,5893.368906,86498,74.0,8.529778
14,94,0,2,8256.2978,62902,69.0,159.383042
19,87,0,7,8061.198798,57293,102.0,347.996042
33,14,0,3,9333.076001,0,129.0,928.8
12,0,0,2,6279.177891973308,51255,122.0,421.70554
23,4,0,2,6279.177891973308,0,125.0,626.411563
14,84,0,1,2460.167359,69241,61.0,47.95916
27,52,0,7,4929.549699,25632,63.0,351.270869
27,42,0,1,2866.824929,87428,72.0,224.483337
22,32,0,3,8429.491575,98796,104.0,499.2
3,95,0,3,8052.243508,78617,101.0,233.169575
21,61,0,7,4916.479717,0,65.0,312.0
16,70,0,8,5386.969384,93893,67.0,98.66095
15,81,0,1,3508.905811,23629,88.0,633.6
24,28,0,8,6511.103163,0,91.0,655.404481
19,10,1,1,4335.676738,30574,114.0,396.105473
16,59,0,1,3673.525732,69555,92.0,255.277041
29,89,0,6,7426.462927,19634,98.0,470.4
20,59,0,1,2640.488905,15776,69.0,337.596914
15,0,0,5,4889.765364,46819,62.0,157.990123
27,14,0,2,10537.40467,47950,65.0,301.867895
16,35,1,2,6385.617852,0,63.0,302.4
31,15,4,3,4564.512659,12626,69.0,331.2
35,90,0,1,4772.943848,20993,133.0,638.4
2,63,0,2,10387.24599,24392,93.0,446.4
1,99,0,5,4984.618655,86305,62.0,80.73124
18,95,3,7,6600.477951,0,110.0,390.03496301912224
34,36,0,1,2591.749798,56701,65.0,333.441673
28,19,0,3,8355.642928,57074,105.0,80.129332
17,87,0,8,5142.04553,0,72.0,345.6
25,70,1,5,5205.256308,53614,65.0,725.849253
18,56,0,2,14816.95159,0,135.0,648.0
35,71,0,2,12812.43898,0,128.0,789.775123
22,61,0,1,2472.227293,76441,62.0,294.258612
17,78,0,2,6279.177891973308,86134,98.0,3.246203
25,32,0,7,9336.123495,45262,117.0,842.4
26,50,0,8,14980.04626,0,87.59156709558825,390.03496301912224
1,93,4,4,4773.656279,27725,63.0,302.4
8,90,0,1,4698.521352,27985,117.0,561.6
21,49,2,1,3491.26162,29673,92.0,328.348506
4,39,0,1,4505.842815,24790,113.0,767.242337
7,42,1,3,5765.502751,57846,73.0,481.014309
22,95,0,3,7685.652168,0,111.0,799.2
16,57,0,1,2309.876793,0,61.0,32.454659
5,36,4,3,6582.286333,10738,109.0,852.256188
8,49,5,1,2860.440918,45587,81.0,380.595522
12,56,0,3,5039.435344,82940,63.0,332.847984
4,29,0,1,3979.282641,42633,101.0,285.048692
21,76,0,6,6273.911874,18577,86.0,412.8
25,89,0,2,14435.67365,60880,119.0,109.906628
0,74,0,2,6279.177891973308,22582,61.0,292.8
0,72,0,2,6872.043512,0,64.0,585.058877
20,34,0,2,7613.706014,25944,70.0,336.0
30,72,0,7,6369.262355,34498,83.0,398.4
30,66,1,2,14255.23041,31027,124.0,597.578875
10,20,0,1,2469.088506,0,71.0,484.87847
4,30,0,1,3451.25106,45609,87.0,246.515921
22,79,0,8,13736.1325,16181,87.59156709558825,390.03496301912224
32,33,0,1,6360.649533,41195,160.0,323.1897
5,85,0,1,4770.984146,76194,119.0,388.313599
11,84,0,9,10296.9965,0,138.0,666.977979
11,62,0,1,3237.923545,60097,82.0,278.735779
5,36,0,3,5254.019142,95017,65.0,324.99944
34,31,0,2,10129.50677,0,68.0,326.4
3,26,0,1,2228.525238,0,64.0,744.924331
6,14,1,2,6279.177891973308,83547,137.0,75.663572
18,63,0,1,2178.520191,0,65.0,319.49223
18,57,1,2,14642.14003,57561,62.0,298.430234
17,99,0,4,5049.765309,10180,65.0,455.654032
25,20,0,1,3544.541005,40658,90.0,502.873215
7,17,0,1,3210.136249,23554,86.0,412.8
30,95,0,1,4531.366283,0,119.0,571.2
12,7,0,1,3373.869214,28989,85.0,408.0
35,87,0,6,5451.802287,55898,69.0,441.951758
11,78,0,1,3045.05813,53441,76.0,364.8
9,76,0,1,2715.68743,20848,71.0,350.143872
4,29,0,1,3802.994357,0,108.0,932.654942
17,64,0,3,5498.940679,22520,73.0,350.4
25,49,0,2,6279.177891973308,69781,119.0,849.208601
24,24,0,7,7901.427389,99711,98.0,11.549207
8,22,1,4,8596.567628,25785,112.0,537.6
20,62,0,1,3964.527997,62638,100.0,441.988868
25,55,0,3,8262.629249,0,113.0,813.6
0,70,0,6,6676.726314,56875,84.0,145.448401
24,2,0,1,2750.878284,93102,68.0,578.945761
29,58,0,6,5495.183322,25564,71.0,228.515513
1,53,0,1,2471.278718,29918,62.0,108.892382
3,13,0,1,4128.385865,95891,102.0,34.235959
6,77,0,2,15234.7459,72988,127.0,276.503559
5,72,0,3,6366.225775,44368,80.0,384.0
0,79,0,7,6575.451884,84146,82.0,464.714188
14,60,0,2,7425.269244,36259,63.0,302.4
32,65,0,1,3924.416277,56480,101.0,617.650751
29,50,0,3,8660.838974,79674,107.0,9.275859
2,75,0,2,8130.651447,61036,68.0,413.25233
18,79,0,2,12751.27591,33235,110.0,113.804117
28,23,1,1,4170.687348,29462,107.0,513.6
6,86,0,3,6405.738932,48131,82.0,393.6
25,21,1,1,3573.291869,0,109.0,523.2
11,42,0,5,9095.049868,37937,116.0,556.8
22,33,0,1,4794.116328,70012,119.0,755.19863
25,89,0,2,14435.67365,60880,119.0,109.906628
34,5,0,2,8166.512251,0,82.0,590.4
27,91,0,3,8807.609658,59762,113.0,542.4
19,87,0,2,9061.63365,0,65.0,413.288528
14,94,0,2,8256.2978,62902,69.0,159.383042
25,15,0,2,6279.177891973308,57245,124.0,681.577742
4,34,0,1,7050.972166,39040,87.59156709558825,835.2
14,95,0,1,2409.7007,0,70.0,504.0
15,82,0,3,5519.513075,70914,68.0,77.695518
6,91,0,3,10090.40808,97238,126.0,604.8
3,85,0,2,6279.177891973308,42522,132.0,909.876614
16,66,0,1,2590.840183,0,67.0,321.6
3,69,0,7,4957.1612,0,67.0,321.6
9,17,0,1,4014.453113,37384,99.0,475.2
29,62,0,8,5601.138061,42360,71.0,99.509191
1,21,0,2,7370.61684,67871,61.0,10.475529
34,5,0,2,15503.72309,29932,64.0,319.710124
14,68,0,5,5384.731816,0,78.0,748.774773
16,37,0,1,4050.280057,82758,101.0,179.430114
13,47,0,2,12765.77704,0,117.0,842.4
33,38,0,9,9159.005771,96331,114.0,491.027024
17,44,0,7,5325.724541,0,73.0,496.474767
12,75,1,2,11072.03193,58971,94.0,318.882053
11,31,0,8,12851.42404,0,87.59156709558825,390.03496301912224
30,52,0,7,8607.482071,0,118.0,566.4
26,78,0,7,4222.977602,0,63.0,302.4
2,75,0,2,6279.177891973308,0,87.59156709558825,390.03496301912224
2,27,0,2,9368.27103,44980,81.0,333.478333
3,43,0,1,4365.256633,23566,112.0,537.6
29,68,0,1,3384.468426,54603,86.0,412.8
7,72,0,1,2409.003095,0,67.0,482.4
0,53,0,5,7209.088399,0,99.0,715.039363
11,29,0,1,3875.541141,0,117.0,842.4
2,76,0,1,2735.469265,96314,69.0,296.995798
14,42,0,1,3092.632781,31168,78.0,289.386343
16,4,0,5,5006.609577,0,71.0,358.985713
22,25,0,2,14382.56463,52174,121.0,403.737293
23,35,0,1,2762.801339,72335,69.0,331.2
25,79,1,3,3997.476302,0,62.0,552.845318
1,60,0,5,5599.668502,0,73.0,350.4
5,68,3,9,4974.801539,75644,65.0,467.803638
18,75,0,1,3435.649178,0,95.0,679.052398
0,28,0,3,5574.618901,20075,71.0,371.679189
15,94,1,3,6889.518761,33786,89.0,75.110004
9,94,0,2,6279.177891973308,0,73.0,350.4
4,50,1,7,10986.22795,96721,138.0,662.4
13,84,0,6,5358.163394,40833,69.0,294.591676
32,6,2,7,8532.718297,0,122.0,585.6
29,59,0,3,4634.730197,0,62.0,297.6
34,9,0,2,8080.948098,85210,68.0,32.714226
8,44,0,3,5678.050167,0,76.0,364.8
28,51,0,3,5243.538258,44851,66.0,439.762045
13,30,0,8,12263.10529,0,87.59156709558825,390.03496301912224
35,10,2,2,6279.177891973308,69872,111.0,218.395525
5,12,3,5,16320.76716,0,87.59156709558825,390.03496301912224
10,24,0,2,13447.37157,26708,122.0,585.6
29,70,0,1,2722.210707,17576,71.0,398.502948
18,75,0,2,6279.177891973308,55475,116.0,412.471
22,21,0,8,7896.706446,0,111.0,190.120714
13,51,0,1,2820.741005,35855,70.0,278.208622
26,31,0,4,6904.081112,0,98.0,390.03496301912224
3,73,0,2,7689.714281,0,73.0,617.705323
28,48,4,3,4821.213012,63391,64.0,119.587974
3,62,0,1,4077.501164,53093,103.0,98.991733
1,74,1,1,2888.853662,65412,73.0,101.753098
32,43,0,1,3653.12609,0,107.0,770.4
8,2,0,1,4836.747754,0,136.0,390.03496301912224
2,81,0,2,13009.18057,0,61.0,380.069056
16,35,0,1,2612.528734,37073,66.0,316.8
0,62,0,2,6279.177891973308,19359,129.0,928.8
7,19,0,3,8901.055724,46814,113.0,542.4
10,48,1,3,4704.176131,0,68.0,326.4
23,21,3,8,6240.903564,68332,79.0,379.2
1,11,0,5,8053.268897,17301,105.0,638.543326
17,97,0,8,5229.445752,69545,65.0,312.0
8,99,3,4,5035.035257,37405,63.0,287.556107
1,79,0,1,5492.388442,74271,136.0,174.327925
8,23,0,1,2592.437797,72421,65.0,312.0
0,42,0,1,3657.585449,62650,92.0,148.820742
26,7,0,1,5319.311913,37331,134.0,898.914194
34,74,2,2,6279.177891973308,46587,119.0,571.2
10,70,1,8,5977.410465,25320,76.0,269.065636
2,34,1,2,9298.887011,22094,79.0,460.889274
4,31,0,2,6279.177891973308,12503,92.0,120.69808
17,38,0,9,8725.292767,69772,112.0,537.6
0,5,0,3,7687.296987,0,109.0,523.2
2,77,0,4,9150.137599,32370,115.0,552.0
0,21,1,2,6279.177891973308,0,73.0,525.6
6,8,0,1,2775.671887,38222,71.0,166.78838
6,5,0,1,4384.348683,32272,110.0,6.342791
4,90,5,3,7712.057483,27816,118.0,566.4
13,14,0,2,11472.23701,62134,73.0,25.333594
14,79,0,1,4118.588554,69379,103.0,494.4
24,53,0,1,3450.073829,68082,88.0,39.579516
18,72,0,1,2536.885365,34653,64.0,307.2
17,12,0,3,7330.190221,26906,92.0,106.528651
4,40,0,8,8886.296424,20903,117.0,561.6
11,22,2,1,3193.156111,80580,81.0,41.694266
29,0,0,1,2698.693364,76025,67.0,151.021648
27,43,0,2,6279.177891973308,64937,122.0,328.82872
9,27,0,5,8151.719109,0,114.0,820.8
6,85,0,2,8622.835375,97361,73.0,350.4
16,57,0,1,2784.911238,20814,72.0,288.594641
8,29,0,2,6279.177891973308,0,105.0,390.03496301912224
2,87,0,3,8936.370357,18141,116.0,722.404711
3,51,4,8,6480.099944,18820,95.0,456.0
3,51,1,1,2449.789611,44662,63.0,165.098152
10,59,2,5,10524.71154,40332,132.0,463.604317
